NodeName,index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7
LEVEL1_15_11,609,457.146,-70.4836,227.912,0.0174178,0.868973,1.40664,501.005,-220.093,332.078,-13.0243,-5.14017,3.5995,0.196575,-0.333468,-0.00525317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,610,457.156,-70.4868,227.918,0.01741,0.868946,1.40715,501.054,-220.119,332.02,-13.0839,-5.05725,3.71369,0.182523,-0.325553,-0.00265435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,611,457.162,-70.4922,227.92,0.0174054,0.868931,1.4074,501.078,-220.131,331.991,-12.8182,-4.8482,3.69395,0.172962,-0.339075,-0.0131537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,612,457.162,-70.4922,227.92,0.0174054,0.868931,1.4074,501.078,-220.131,331.991,-12.8182,-4.8482,3.69395,0.172962,-0.339075,-0.0131537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,613,457.177,-70.4962,227.926,0.0174022,0.868895,1.4079,501.127,-220.157,331.933,-12.3349,-4.69432,3.351,0.176407,-0.321252,-0.00754677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,614,457.185,-70.4985,227.93,0.0174042,0.868876,1.40814,501.151,-220.17,331.904,-12.501,-4.64533,3.20306,0.185428,-0.289986,-0.00213038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,615,457.197,-70.5042,227.933,0.0173995,0.868848,1.40838,501.176,-220.183,331.875,-12.5145,-4.68587,3.16618,0.18348,-0.290851,-0.00480368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,616,457.203,-70.5094,227.938,0.0173991,0.868825,1.40863,501.2,-220.196,331.845,-12.5825,-4.60687,3.2732,0.180899,-0.31277,-0.0144442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,617,457.213,-70.5147,227.941,0.0174026,0.868803,1.40887,501.225,-220.209,331.816,-12.7421,-4.70455,3.29355,0.172769,-0.33404,-0.0214187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,618,457.213,-70.5147,227.941,0.0174026,0.868803,1.40887,501.225,-220.209,331.816,-12.7421,-4.70455,3.29355,0.172769,-0.33404,-0.0214187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,619,457.243,-70.5248,227.945,0.0173986,0.86874,1.40958,501.298,-220.247,331.729,-13.2329,-4.61464,3.17214,0.188502,-0.337284,0.00187253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,620,457.243,-70.5248,227.945,0.0173986,0.86874,1.40958,501.298,-220.247,331.729,-13.2329,-4.61464,3.17214,0.188502,-0.337284,0.00187253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,621,457.25,-70.5286,227.948,0.0173927,0.868718,1.40983,501.322,-220.26,331.7,-13.1994,-4.5566,3.07452,0.182953,-0.33858,-0.0109439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,622,457.264,-70.5379,227.95,0.0173865,0.868696,1.41031,501.371,-220.286,331.641,-13.1167,-4.50278,3.05722,0.170359,-0.333485,-0.0248131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,623,457.273,-70.5426,227.952,0.0173815,0.86868,1.41055,501.395,-220.299,331.612,-13.0412,-4.41348,2.96374,0.177633,-0.331506,-0.0090854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,624,457.273,-70.5426,227.952,0.0173815,0.86868,1.41055,501.395,-220.299,331.612,-13.0412,-4.41348,2.96374,0.177633,-0.331506,-0.0090854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,625,457.284,-70.5491,227.957,0.0173698,0.868654,1.41105,501.444,-220.324,331.554,-13.0168,-4.44733,2.88179,0.176067,-0.338505,-0.000475583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,626,457.287,-70.5529,227.957,0.0173643,0.868647,1.4113,501.469,-220.337,331.525,-13.0188,-4.40903,2.92677,0.174543,-0.338325,-0.0173478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,627,457.294,-70.5586,227.956,0.0173592,0.868634,1.41154,501.493,-220.35,331.496,-12.8601,-4.55639,2.79984,0.171977,-0.337648,-0.0265712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,628,457.296,-70.5599,227.954,0.0173553,0.868631,1.41178,501.517,-220.362,331.466,-12.8127,-4.53926,2.56649,0.182844,-0.327068,-0.0202897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,629,457.296,-70.5599,227.954,0.0173553,0.868631,1.41178,501.517,-220.362,331.466,-12.8127,-4.53926,2.56649,0.182844,-0.327068,-0.0202897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,630,457.3,-70.5667,227.953,0.017339,0.868621,1.41229,501.566,-220.388,331.408,-12.7771,-4.62687,2.64712,0.182502,-0.332951,-0.00607988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,631,457.304,-70.5685,227.953,0.0173295,0.868605,1.41255,501.591,-220.401,331.379,-12.7073,-4.53963,2.55879,0.172522,-0.351468,-0.0143552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,632,457.307,-70.5725,227.951,0.0173275,0.868598,1.41279,501.615,-220.413,331.35,-12.6682,-4.51167,2.38308,0.16183,-0.360001,-0.0237559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,633,457.307,-70.5736,227.946,0.0173252,0.868604,1.41304,501.639,-220.426,331.32,-12.7142,-4.41749,2.21817,0.160235,-0.349907,-0.024254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,634,457.308,-70.5748,227.943,0.0173235,0.868603,1.41329,501.664,-220.439,331.291,-12.6629,-4.37365,2.11942,0.160492,-0.339145,-0.0201906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,635,457.313,-70.5799,227.938,0.0173261,0.868597,1.41378,501.713,-220.464,331.233,-12.6741,-4.39593,2.06791,0.163694,-0.337483,-0.023765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,636,457.317,-70.5829,227.937,0.0173267,0.868593,1.41402,501.737,-220.477,331.204,-12.6744,-4.38957,2.17136,0.166594,-0.345483,-0.028586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,637,457.318,-70.5807,227.933,0.0173307,0.868594,1.41428,501.762,-220.489,331.175,-12.8218,-4.53246,2.27897,0.162831,-0.345742,-0.0234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,638,457.321,-70.5809,227.928,0.0173331,0.868595,1.41452,501.786,-220.502,331.145,-13.0263,-4.52796,2.22308,0.163171,-0.347664,-0.0119172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,639,457.324,-70.5805,227.926,0.0173364,0.868597,1.41477,501.811,-220.515,331.116,-12.9965,-4.49836,2.20829,0.164341,-0.357782,-0.0114454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,640,457.325,-70.5813,227.924,0.0173402,0.868599,1.41502,501.835,-220.527,331.087,-12.9932,-4.51763,2.2554,0.163968,-0.358149,-0.0205365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,641,457.324,-70.5827,227.92,0.0173503,0.868604,1.41526,501.859,-220.54,331.058,-13.0283,-4.62789,2.23774,0.161376,-0.346999,-0.0280948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,642,457.328,-70.5833,227.913,0.0173571,0.868609,1.4155,501.884,-220.552,331.029,-12.8099,-4.51878,2.21364,0.167859,-0.34263,-0.0214263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,643,457.327,-70.5836,227.908,0.0173628,0.868622,1.41575,501.908,-220.565,330.999,-12.7808,-4.43231,2.10853,0.16852,-0.333919,-0.0114647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,644,457.325,-70.5834,227.903,0.0173732,0.868636,1.416,501.933,-220.578,330.97,-12.7323,-4.47427,2.06739,0.157231,-0.331604,-0.0105153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,645,457.325,-70.5835,227.897,0.0173819,0.868643,1.41625,501.957,-220.59,330.941,-12.7556,-4.3935,2.26445,0.153618,-0.331682,-0.0203864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,646,457.328,-70.5832,227.895,0.0173924,0.868642,1.41649,501.982,-220.603,330.912,-12.6889,-4.4386,2.34668,0.151449,-0.334858,-0.0263202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,647,457.329,-70.5799,227.892,0.0174001,0.868646,1.41674,502.006,-220.615,330.882,-12.8154,-4.43595,2.08746,0.157904,-0.330324,-0.022311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,648,457.329,-70.5799,227.892,0.0174001,0.868646,1.41674,502.006,-220.615,330.882,-12.8154,-4.43595,2.08746,0.157904,-0.330324,-0.022311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,649,457.327,-70.5741,227.882,0.0174073,0.868663,1.41725,502.055,-220.64,330.824,-13.1884,-4.43945,2.32289,0.162086,-0.333724,-0.00932271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,650,457.33,-70.5728,227.878,0.0174204,0.868664,1.41749,502.08,-220.653,330.795,-13.3597,-4.54061,2.39285,0.153759,-0.34513,-0.0145493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,651,457.329,-70.571,227.867,0.0174429,0.868679,1.41799,502.128,-220.678,330.736,-13.3213,-4.57001,2.29239,0.155184,-0.354687,-0.018497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,652,457.326,-70.5681,227.858,0.0174593,0.868699,1.41823,502.153,-220.69,330.707,-13.2724,-4.52856,2.1968,0.162093,-0.33687,-0.0137859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,653,457.326,-70.5681,227.858,0.0174593,0.868699,1.41823,502.153,-220.69,330.707,-13.2724,-4.52856,2.1968,0.162093,-0.33687,-0.0137859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,654,457.319,-70.5614,227.849,0.0174835,0.868724,1.41874,502.202,-220.715,330.649,-13.1428,-4.54141,2.11596,0.158594,-0.319644,-0.0217797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,655,457.319,-70.5614,227.849,0.0174835,0.868724,1.41874,502.202,-220.715,330.649,-13.1428,-4.54141,2.11596,0.158594,-0.319644,-0.0217797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,656,457.309,-70.5551,227.84,0.0175088,0.868758,1.41926,502.251,-220.74,330.59,-13.0214,-4.4943,2.26603,0.150533,-0.3328,-0.0159199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,657,457.304,-70.549,227.837,0.0175224,0.868774,1.41951,502.275,-220.753,330.561,-13.0871,-4.47997,2.34041,0.148915,-0.332444,-0.00754471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,658,457.303,-70.5424,227.834,0.0175309,0.868782,1.41977,502.3,-220.765,330.532,-12.9568,-4.56223,2.40542,0.148616,-0.335262,-0.00452298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,659,457.296,-70.5372,227.832,0.0175426,0.868795,1.42003,502.324,-220.778,330.502,-12.8556,-4.59452,2.45722,0.151927,-0.326718,-0.0113679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,660,457.291,-70.5324,227.83,0.0175481,0.868807,1.4203,502.349,-220.79,330.473,-12.5889,-4.59037,2.49985,0.156887,-0.315663,-0.0211102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,661,457.288,-70.5301,227.825,0.0175638,0.868821,1.42054,502.373,-220.803,330.444,-12.4594,-4.56736,2.43382,0.156997,-0.301432,-0.019191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,662,457.285,-70.5298,227.82,0.0175747,0.868834,1.42079,502.398,-220.815,330.415,-12.4203,-4.52995,2.4244,0.152031,-0.295602,-0.00875199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,663,457.285,-70.5298,227.82,0.0175747,0.868834,1.42079,502.398,-220.815,330.415,-12.4203,-4.52995,2.4244,0.152031,-0.295602,-0.00875199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,664,457.273,-70.5216,227.814,0.0175916,0.868868,1.42132,502.447,-220.84,330.356,-12.3857,-4.51707,2.57292,0.144077,-0.313799,-0.00953165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,665,457.264,-70.5165,227.81,0.0176016,0.868889,1.42158,502.471,-220.852,330.327,-12.5741,-4.57463,2.61503,0.144152,-0.312036,-0.016121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,666,457.26,-70.5143,227.807,0.0176075,0.868899,1.42183,502.496,-220.864,330.298,-12.6337,-4.6345,2.66658,0.150207,-0.311232,-0.0172048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,667,457.251,-70.5093,227.805,0.0176054,0.868918,1.4221,502.52,-220.877,330.268,-12.7241,-4.70101,2.66908,0.154952,-0.310145,-0.0111354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,668,457.244,-70.5054,227.802,0.0176065,0.868937,1.42237,502.545,-220.889,330.239,-12.8246,-4.76875,2.66256,0.155577,-0.311377,-0.00702367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,669,457.23,-70.5008,227.796,0.0175903,0.868969,1.42291,502.594,-220.914,330.18,-12.6804,-4.8039,2.85554,0.156189,-0.316922,-0.0174801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,670,457.224,-70.4981,227.799,0.0175887,0.868977,1.42318,502.618,-220.926,330.151,-12.6339,-4.90261,2.8034,0.15356,-0.308607,-0.0122346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,671,457.215,-70.4942,227.801,0.0175755,0.868992,1.42347,502.643,-220.938,330.122,-12.5063,-4.80709,2.7768,0.156351,-0.302798,-0.00257357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,672,457.208,-70.4931,227.804,0.017567,0.869001,1.42374,502.667,-220.951,330.093,-12.3297,-4.81384,2.79318,0.152183,-0.300277,-0.00173758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,673,457.201,-70.4917,227.806,0.0175507,0.869011,1.42403,502.692,-220.963,330.063,-11.9981,-4.88017,2.80361,0.150905,-0.297226,-0.0121827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,674,457.194,-70.4908,227.812,0.0175395,0.86902,1.4243,502.716,-220.975,330.034,-11.8796,-4.87875,2.74428,0.158712,-0.279311,-0.0192212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,675,457.19,-70.491,227.817,0.0175185,0.869022,1.42458,502.741,-220.987,330.005,-11.7299,-5.06014,2.73501,0.160292,-0.266983,-0.0113476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,676,457.184,-70.4906,227.82,0.0175088,0.869029,1.42486,502.765,-221,329.975,-11.747,-4.93918,2.79507,0.168869,-0.262895,-7.75542E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,677,457.178,-70.4891,227.825,0.017495,0.869034,1.42514,502.79,-221.012,329.946,-11.6773,-5.10817,3.03332,0.160092,-0.272933,0.00125207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,678,457.178,-70.4891,227.825,0.017495,0.869034,1.42514,502.79,-221.012,329.946,-11.6773,-5.10817,3.03332,0.160092,-0.272933,0.00125207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,679,457.17,-70.4872,227.83,0.0174776,0.869041,1.42543,502.814,-221.024,329.917,-11.7197,-5.11916,3.16528,0.159777,-0.276751,-0.0148638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,680,457.17,-70.4872,227.83,0.0174776,0.869041,1.42543,502.814,-221.024,329.917,-11.7197,-5.11916,3.16528,0.159777,-0.276751,-0.0148638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,681,457.155,-70.4878,227.851,0.0174348,0.869043,1.42628,502.888,-221.061,329.829,-12.0554,-4.99468,3.25672,0.182466,-0.266066,0.000472398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,682,457.155,-70.4878,227.851,0.0174348,0.869043,1.42628,502.888,-221.061,329.829,-12.0554,-4.99468,3.25672,0.182466,-0.266066,0.000472398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,683,457.143,-70.4889,227.866,0.0173898,0.869045,1.42712,502.962,-221.097,329.741,-11.6335,-5.05001,3.10419,0.16171,-0.25783,-0.0214623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,684,457.138,-70.4862,227.874,0.017377,0.869046,1.4274,502.986,-221.11,329.712,-11.4505,-4.86886,2.99837,0.175897,-0.241249,-0.012408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,685,457.138,-70.4862,227.874,0.017377,0.869046,1.4274,502.986,-221.11,329.712,-11.4505,-4.86886,2.99837,0.175897,-0.241249,-0.012408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,686,457.131,-70.4874,227.894,0.0173395,0.869038,1.42797,503.035,-221.134,329.653,-11.0843,-4.77943,2.95212,0.176749,-0.232087,-0.00504023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,687,457.13,-70.4856,227.901,0.0173218,0.869032,1.42826,503.06,-221.146,329.624,-10.9216,-4.83231,3.14023,0.170913,-0.23302,-0.0166309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,688,457.13,-70.4856,227.901,0.0173218,0.869032,1.42826,503.06,-221.146,329.624,-10.9216,-4.83231,3.14023,0.170913,-0.23302,-0.0166309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,689,457.127,-70.4882,227.918,0.0172879,0.869022,1.42881,503.109,-221.17,329.565,-10.8131,-4.67471,2.94803,0.165259,-0.23733,-0.00510375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,690,457.131,-70.4911,227.927,0.0172713,0.869001,1.42908,503.134,-221.182,329.536,-10.6305,-4.66677,3.03671,0.163773,-0.239506,0.00356299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,691,457.133,-70.4941,227.932,0.0172606,0.868988,1.42934,503.158,-221.194,329.506,-10.6649,-4.5773,2.94266,0.168215,-0.223829,-0.00509617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,692,457.136,-70.4972,227.937,0.0172485,0.868977,1.4296,503.183,-221.207,329.477,-10.5802,-4.58378,2.80704,0.164717,-0.21313,-0.0122051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,693,457.137,-70.4976,227.943,0.0172338,0.868969,1.42987,503.207,-221.219,329.448,-10.6624,-4.43296,2.62284,0.165597,-0.208101,-0.0133853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,694,457.14,-70.4993,227.951,0.0172264,0.868955,1.43013,503.232,-221.231,329.418,-10.7337,-4.48369,2.68447,0.160225,-0.21832,-0.0117217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,695,457.145,-70.5034,227.955,0.017217,0.868937,1.43038,503.256,-221.243,329.389,-10.829,-4.50684,2.81552,0.165355,-0.232786,-0.0154014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,696,457.15,-70.5047,227.962,0.0172158,0.868921,1.43064,503.281,-221.255,329.36,-11.0532,-4.43459,2.77191,0.175688,-0.234977,-0.0173093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,697,457.15,-70.5047,227.962,0.0172158,0.868921,1.43064,503.281,-221.255,329.36,-11.0532,-4.43459,2.77191,0.175688,-0.234977,-0.0173093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,698,457.153,-70.5094,227.964,0.0172178,0.86891,1.43088,503.305,-221.267,329.33,-11.2444,-4.49179,2.83035,0.172236,-0.23582,-0.00549439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,699,457.16,-70.5133,227.976,0.017202,0.868877,1.43139,503.355,-221.291,329.272,-11.3562,-4.59262,2.67531,0.160501,-0.244422,-0.00847179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,700,457.16,-70.5133,227.976,0.017202,0.868877,1.43139,503.355,-221.291,329.272,-11.3562,-4.59262,2.67531,0.160501,-0.244422,-0.00847179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,701,457.174,-70.519,228.009,0.0171671,0.868805,1.43191,503.404,-221.315,329.213,-11.0223,-4.63111,2.66584,0.17605,-0.228971,-0.0242139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,702,457.179,-70.5189,228.014,0.0171639,0.86879,1.43216,503.428,-221.327,329.184,-10.9426,-4.60247,2.62105,0.179725,-0.215424,-0.00603371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,703,457.179,-70.5189,228.014,0.0171639,0.86879,1.43216,503.428,-221.327,329.184,-10.9426,-4.60247,2.62105,0.179725,-0.215424,-0.00603371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,704,457.179,-70.5189,228.014,0.0171639,0.86879,1.43216,503.428,-221.327,329.184,-10.9426,-4.60247,2.62105,0.179725,-0.215424,-0.00603371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,705,457.177,-70.5222,228.025,0.0171455,0.868775,1.43295,503.502,-221.363,329.096,-10.5802,-4.34476,2.47757,0.149664,-0.22413,-0.0248172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,706,457.179,-70.5241,228.031,0.0171357,0.86877,1.43346,503.551,-221.387,329.037,-10.4135,-4.15886,1.89113,0.155579,-0.217211,-0.00862677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,707,457.192,-70.5288,228.023,0.0171461,0.868756,1.43367,503.576,-221.399,329.007,-10.4825,-4.12322,1.81499,0.15994,-0.21313,-0.00303857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,708,457.191,-70.5291,228.026,0.0171358,0.868753,1.43394,503.601,-221.411,328.978,-10.6706,-4.1155,2.11318,0.157566,-0.218681,-0.0128462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,709,457.193,-70.5303,228.027,0.0171299,0.868748,1.43419,503.625,-221.422,328.949,-10.7031,-4.30456,2.19395,0.148581,-0.233878,-0.025646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,710,457.19,-70.5314,228.028,0.0171344,0.868753,1.43445,503.65,-221.434,328.919,-10.788,-4.3218,2.0854,0.153277,-0.241572,-0.0252461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,711,457.192,-70.5332,228.035,0.0171235,0.868742,1.43471,503.674,-221.446,328.89,-10.7133,-4.41777,2.17911,0.15971,-0.24142,-0.00889979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,712,457.191,-70.5338,228.035,0.0171165,0.868748,1.43498,503.699,-221.458,328.861,-10.7539,-4.31728,2.18795,0.169874,-0.226117,0.0033452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,713,457.188,-70.5349,228.036,0.017103,0.868748,1.43551,503.748,-221.482,328.802,-10.2574,-4.32464,1.72656,0.158039,-0.207724,-0.0236907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,714,457.188,-70.5349,228.036,0.017103,0.868748,1.43551,503.748,-221.482,328.802,-10.2574,-4.32464,1.72656,0.158039,-0.207724,-0.0236907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,715,457.186,-70.5367,228.038,0.017095,0.868746,1.43578,503.773,-221.494,328.772,-10.2224,-4.28899,1.75806,0.153956,-0.193697,-0.0303493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,716,457.18,-70.5352,228.042,0.0170828,0.868751,1.43631,503.822,-221.517,328.714,-10.337,-4.31087,1.79559,0.159388,-0.195938,-0.0101584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,717,457.177,-70.5318,228.041,0.0170725,0.868755,1.43659,503.847,-221.529,328.684,-10.3118,-4.42996,2.07616,0.158124,-0.216884,-0.0117356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,718,457.177,-70.5318,228.041,0.0170725,0.868755,1.43659,503.847,-221.529,328.684,-10.3118,-4.42996,2.07616,0.158124,-0.216884,-0.0117356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,719,457.171,-70.5276,228.04,0.0170728,0.868765,1.43711,503.896,-221.553,328.625,-10.5372,-4.50193,2.19924,0.155198,-0.213375,-0.0196342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_15_11,720,457.171,-70.5274,228.036,0.0170775,0.86877,1.43736,503.92,-221.565,328.596,-10.3863,-4.45087,2.09856,0.152969,-0.206076,-0.014194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
