NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER2_05_01,15792,457.562,71.8446,222.978,0.00194259,0.777481,1.58579,151.01758,30.549503,108.293785,61.82271,-8.816523,11.868805,-11.5052,-1.73547,0.764816,0.0803088,-0.0871496,-0.036279,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15793,457.57,71.8479,222.978,0.00195655,0.777464,1.58604,151.01082,30.586317,108.29397,61.83241,-8.8122,11.859595,-9.09059,-0.745765,3.05353,0.129199,-0.198706,-0.0301673,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15794,457.571,71.851,222.974,0.00194391,0.777468,1.5863,151.00305,30.622433,108.29344,61.84219,-8.807523,11.8508215,-11.6629,-1.17033,2.01739,0.0696232,-0.0939526,-0.0423873,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15795,457.574,71.8541,222.975,0.00192832,0.777461,1.58657,150.99628,30.659245,108.293625,61.851406,-8.802805,11.842007,-9.91628,-0.713433,0.411598,0.050879,-0.201968,-0.0383313,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15796,457.578,71.8564,222.98,0.00192565,0.777453,1.58682,150.98851,30.696064,108.29381,61.861195,-8.798087,11.833192,-10.7747,-0.341197,1.45651,0.0418674,-0.175272,-0.0287643,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15797,457.585,71.8617,222.982,0.00192658,0.777438,1.58733,150.97397,30.769695,108.294174,61.880676,-8.789087,11.815209,-10.0462,-0.61235,1.232,0.0769506,-0.203691,-0.0195644,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15798,457.59,71.8615,222.984,0.00192021,0.777428,1.58758,150.96721,30.806507,108.29436,61.889885,-8.7844095,11.806437,-11.3286,-1.60093,0.942026,0.0794923,-0.146398,-0.0373217,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15799,457.59,71.8615,222.984,0.00192021,0.777428,1.58758,150.96721,30.806507,108.29436,61.889885,-8.7844095,11.806437,-11.3286,-1.60093,0.942026,0.0794923,-0.146398,-0.0373217,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15800,457.593,71.8614,222.988,0.00192537,0.777423,1.58782,150.95944,30.844038,108.29384,61.899586,-8.7800865,11.797227,-9.78812,-0.956831,2.5557,0.127483,-0.194095,-0.0445798,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15801,457.598,71.8677,222.986,0.00194413,0.777409,1.58831,150.94492,30.91767,108.294205,61.91915,-8.770692,11.779639,-10.1024,-1.11205,0.858395,0.114035,-0.152375,-0.044589,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
