NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER1_11_15,2724,460.379,-72.4734,223.429,3.14109,2.36324,-1.39209,530.798,-227.419,299.832,1.41837,-2.77161,-0.0356362,0.680386,-4.54842,-0.179498,0.031554,0.232881,-0.0416128,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2725,460.379,-72.4734,223.429,3.14109,2.36324,-1.39209,530.798,-227.419,299.832,1.41837,-2.77161,-0.0356362,0.680386,-4.54842,-0.179498,0.031554,0.232881,-0.0416128,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2726,460.375,-72.4718,223.432,3.14109,2.36323,-1.39232,530.772,-227.418,299.858,1.41821,-2.77178,-0.0356085,0.703491,-4.69019,-0.0955764,0.0279443,0.231597,-0.0516763,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2727,460.363,-72.4657,223.437,3.14109,2.36321,-1.39277,530.718,-227.417,299.911,1.41789,-2.77212,-0.0355528,0.639986,-4.93676,0.0270072,0.0396911,0.245277,-0.0328266,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2728,460.359,-72.4657,223.439,3.14109,2.3632,-1.393,530.692,-227.416,299.937,1.41773,-2.77229,-0.0355249,0.499021,-5.15981,-0.068892,0.038857,0.243132,-0.0266396,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2729,460.353,-72.4628,223.442,3.14109,2.3632,-1.39322,530.665,-227.415,299.963,1.41757,-2.77246,-0.035497,0.554343,-5.10003,0.123181,0.0435936,0.227842,-0.0397452,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2730,460.337,-72.4595,223.444,3.14109,2.36317,-1.39366,530.612,-227.414,300.015,1.41725,-2.7728,-0.0354412,0.749352,-4.91523,0.161854,0.0450853,0.223021,-0.0462191,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2731,460.337,-72.4595,223.444,3.14109,2.36317,-1.39366,530.612,-227.414,300.015,1.41725,-2.7728,-0.0354412,0.749352,-4.91523,0.161854,0.0450853,0.223021,-0.0462191,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2732,460.321,-72.4606,223.444,3.14109,2.36313,-1.39411,530.559,-227.412,300.067,1.41693,-2.77314,-0.0353852,0.968764,-4.58052,0.18614,0.0291045,0.253615,-0.0289673,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2733,460.315,-72.4576,223.443,3.14109,2.36312,-1.39434,530.532,-227.412,300.094,1.41677,-2.77331,-0.0353572,1.01271,-4.42395,0.219889,0.024726,0.253543,-0.0399569,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2734,460.306,-72.4592,223.445,3.14109,2.36311,-1.39456,530.505,-227.411,300.12,1.41661,-2.77348,-0.0353291,1.00088,-4.4286,0.0355808,0.0245292,0.240738,-0.0502769,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2735,460.297,-72.4554,223.447,3.14109,2.36309,-1.39478,530.479,-227.41,300.146,1.41645,-2.77365,-0.035301,0.998701,-4.60186,-0.0577179,0.0290967,0.230266,-0.0503251,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2736,460.291,-72.4516,223.445,3.14109,2.36308,-1.39501,530.452,-227.409,300.172,1.4163,-2.77382,-0.0352729,0.946956,-4.84161,0.185626,0.0371903,0.234245,-0.0420624,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2737,460.285,-72.4507,223.445,3.14109,2.36307,-1.39524,530.425,-227.409,300.198,1.41614,-2.77399,-0.0352448,0.823156,-5.08096,0.272109,0.0418355,0.246477,-0.0307493,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2738,460.281,-72.4482,223.444,3.14109,2.36305,-1.39546,530.399,-227.408,300.224,1.41598,-2.77416,-0.0352166,0.697349,-5.15065,0.107278,0.0447323,0.249802,-0.0267951,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2739,460.276,-72.4496,223.445,3.14109,2.36305,-1.3957,530.372,-227.407,300.25,1.41582,-2.77432,-0.0351884,0.798351,-5.10775,-0.0216097,0.0396999,0.232368,-0.0361259,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2740,460.276,-72.4496,223.445,3.14109,2.36305,-1.3957,530.372,-227.407,300.25,1.41582,-2.77432,-0.0351884,0.798351,-5.10775,-0.0216097,0.0396999,0.232368,-0.0361259,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2741,460.267,-72.4487,223.439,3.1411,2.36303,-1.39617,530.319,-227.405,300.303,1.4155,-2.77466,-0.0351319,0.827476,-4.96257,-0.0323537,0.0298597,0.230923,-0.0496578,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2742,460.266,-72.448,223.439,3.1411,2.36302,-1.3964,530.292,-227.404,300.329,1.41534,-2.77483,-0.0351037,0.880576,-4.88643,-0.178479,0.0346589,0.246398,-0.0407409,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2743,460.262,-72.4479,223.436,3.1411,2.36301,-1.39664,530.266,-227.404,300.355,1.41518,-2.775,-0.0350754,0.770206,-4.93218,-0.290642,0.0330966,0.257387,-0.0279887,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2744,460.253,-72.4476,223.437,3.1411,2.36299,-1.39711,530.212,-227.402,300.407,1.41486,-2.77534,-0.0350187,0.439428,-5.1193,-0.0707245,0.036026,0.227673,-0.042172,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2745,460.25,-72.4447,223.435,3.14111,2.36298,-1.39734,530.186,-227.401,300.433,1.4147,-2.77551,-0.0349903,0.412602,-5.27054,-0.33966,0.0405216,0.212897,-0.0523651,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2746,460.245,-72.4409,223.434,3.14111,2.36297,-1.39757,530.159,-227.4,300.46,1.41454,-2.77568,-0.0349619,0.455082,-5.29052,-0.234848,0.0482883,0.21854,-0.0458509,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2747,460.239,-72.4387,223.432,3.14112,2.36296,-1.3978,530.132,-227.399,300.486,1.41438,-2.77585,-0.0349334,0.393743,-5.33593,0.119427,0.0489497,0.237558,-0.0293408,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2748,460.239,-72.4387,223.432,3.14112,2.36296,-1.3978,530.132,-227.399,300.486,1.41438,-2.77585,-0.0349334,0.393743,-5.33593,0.119427,0.0489497,0.237558,-0.0293408,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2749,460.233,-72.4395,223.428,3.14112,2.36294,-1.39829,530.079,-227.397,300.538,1.41407,-2.77619,-0.0348765,0.336893,-5.1521,-0.0689377,0.0446632,0.223812,-0.0316872,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2750,460.231,-72.4402,223.428,3.14112,2.36294,-1.39853,530.053,-227.396,300.564,1.41391,-2.77636,-0.034848,0.381455,-5.06617,-0.04838,0.0436199,0.204752,-0.0511456,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2751,460.227,-72.4393,223.426,3.14112,2.36293,-1.39876,530.026,-227.395,300.59,1.41375,-2.77653,-0.0348195,0.428327,-4.9734,0.136465,0.0455472,0.205812,-0.0558255,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2752,460.227,-72.4393,223.426,3.14112,2.36293,-1.39876,530.026,-227.395,300.59,1.41375,-2.77653,-0.0348195,0.428327,-4.9734,0.136465,0.0455472,0.205812,-0.0558255,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2753,460.225,-72.4397,223.426,3.14112,2.36292,-1.39924,529.973,-227.394,300.642,1.41343,-2.77687,-0.0347623,0.394646,-5.22036,0.00337035,0.0516319,0.24028,-0.0223408,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2754,460.225,-72.4399,223.426,3.14112,2.36292,-1.39949,529.946,-227.393,300.669,1.41327,-2.77703,-0.0347336,0.318193,-5.50761,0.0938505,0.0527891,0.228942,-0.0273653,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2755,460.225,-72.4399,223.426,3.14112,2.36292,-1.39949,529.946,-227.393,300.669,1.41327,-2.77703,-0.0347336,0.318193,-5.50761,0.0938505,0.0527891,0.228942,-0.0273653,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2756,460.219,-72.4422,223.425,3.14112,2.36291,-1.39997,529.893,-227.391,300.721,1.41295,-2.77737,-0.0346763,0.101488,-5.97972,0.306217,0.0690405,0.183552,-0.0563743,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2757,460.217,-72.4436,223.425,3.14112,2.36291,-1.40021,529.866,-227.39,300.747,1.41279,-2.77754,-0.0346476,0.143015,-6.08755,0.366203,0.0848143,0.184161,-0.0464567,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2758,460.218,-72.4421,223.424,3.14112,2.36291,-1.40046,529.84,-227.389,300.773,1.41263,-2.77771,-0.0346189,0.120461,-6.19569,0.591193,0.0958135,0.20383,-0.0297505,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2759,460.216,-72.4423,223.422,3.14112,2.3629,-1.4007,529.813,-227.388,300.799,1.41247,-2.77788,-0.0345901,0.113855,-6.28988,0.818381,0.096549,0.21221,-0.025297,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2760,460.216,-72.4423,223.422,3.14112,2.3629,-1.4007,529.813,-227.388,300.799,1.41247,-2.77788,-0.0345901,0.113855,-6.28988,0.818381,0.096549,0.21221,-0.025297,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2761,460.209,-72.4469,223.427,3.14111,2.3629,-1.40117,529.76,-227.386,300.852,1.41215,-2.77822,-0.0345325,0.0464648,-6.14722,0.581397,0.0918733,0.175777,-0.0566748,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2762,460.201,-72.4476,223.43,3.14109,2.36289,-1.40163,529.706,-227.384,300.904,1.41184,-2.77856,-0.0344748,0.0951477,-5.91707,0.800956,0.0911169,0.18537,-0.0388859,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2763,460.201,-72.4476,223.43,3.14109,2.36289,-1.40163,529.706,-227.384,300.904,1.41184,-2.77856,-0.0344748,0.0951477,-5.91707,0.800956,0.0911169,0.18537,-0.0388859,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2764,460.194,-72.4511,223.439,3.14107,2.36288,-1.40208,529.653,-227.382,300.956,1.41152,-2.7789,-0.034417,-0.004196,-5.72602,0.584386,0.0838913,0.196175,-0.0278237,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2765,460.189,-72.4543,223.443,3.14105,2.36288,-1.40231,529.627,-227.38,300.982,1.41136,-2.77907,-0.034388,0.0411388,-5.68199,0.679613,0.0808655,0.175131,-0.0443855,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2766,460.188,-72.4546,223.448,3.14105,2.36289,-1.40254,529.6,-227.379,301.008,1.4112,-2.77924,-0.034359,0.157843,-5.6452,0.727691,0.0840621,0.165313,-0.056041,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2767,460.186,-72.4556,223.454,3.14104,2.36289,-1.40276,529.573,-227.378,301.034,1.41104,-2.77941,-0.0343301,0.264618,-5.67192,0.597254,0.0906423,0.178316,-0.0478533,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2768,460.183,-72.4576,223.458,3.14102,2.3629,-1.40299,529.547,-227.377,301.061,1.41088,-2.77957,-0.034301,0.329177,-5.79567,0.625843,0.0932882,0.202021,-0.029968,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2769,460.18,-72.4605,223.464,3.14101,2.3629,-1.40322,529.52,-227.376,301.087,1.41072,-2.77974,-0.034272,0.293466,-5.81908,0.817534,0.0935082,0.210283,-0.0235371,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2770,460.178,-72.4651,223.47,3.141,2.36291,-1.40345,529.493,-227.375,301.113,1.41056,-2.77991,-0.0342429,0.221398,-5.83268,0.78911,0.0879305,0.192652,-0.036297,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2771,460.177,-72.4693,223.473,3.14099,2.36292,-1.40368,529.467,-227.374,301.139,1.4104,-2.78008,-0.0342137,0.21949,-5.70895,0.5798,0.0895232,0.16859,-0.0536355,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2772,460.177,-72.4693,223.473,3.14099,2.36292,-1.40368,529.467,-227.374,301.139,1.4104,-2.78008,-0.0342137,0.21949,-5.70895,0.5798,0.0895232,0.16859,-0.0536355,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2773,460.173,-72.4728,223.485,3.14096,2.36293,-1.40413,529.414,-227.372,301.191,1.41009,-2.78042,-0.0341555,0.192766,-5.71059,0.687877,0.0909416,0.181872,-0.0378897,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2774,460.172,-72.4741,223.489,3.14095,2.36293,-1.40436,529.387,-227.37,301.217,1.40993,-2.78059,-0.0341263,0.213197,-5.73299,0.712851,0.0966979,0.197518,-0.0237028,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2775,460.172,-72.4807,223.494,3.14093,2.36294,-1.4046,529.36,-227.369,301.244,1.40977,-2.78076,-0.0340971,0.118725,-5.72232,0.486964,0.0984047,0.196891,-0.0277924,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2776,460.172,-72.4807,223.494,3.14093,2.36294,-1.4046,529.36,-227.369,301.244,1.40977,-2.78076,-0.0340971,0.118725,-5.72232,0.486964,0.0984047,0.196891,-0.0277924,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2777,460.174,-72.4907,223.502,3.14092,2.36296,-1.40508,529.307,-227.367,301.296,1.40945,-2.7811,-0.0340385,0.122184,-5.72467,0.671138,0.0954271,0.164192,-0.0568796,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2778,460.179,-72.497,223.514,3.14089,2.36299,-1.40555,529.254,-227.365,301.348,1.40913,-2.78144,-0.0339799,0.231149,-5.7475,0.350954,0.10099,0.187136,-0.0307316,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2779,460.179,-72.497,223.514,3.14089,2.36299,-1.40555,529.254,-227.365,301.348,1.40913,-2.78144,-0.0339799,0.231149,-5.7475,0.350954,0.10099,0.187136,-0.0307316,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2780,460.18,-72.5009,223.521,3.14088,2.363,-1.40579,529.227,-227.363,301.374,1.40897,-2.78161,-0.0339506,0.157611,-5.73766,0.574355,0.100701,0.197434,-0.0274636,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2781,460.18,-72.5101,223.531,3.14087,2.36302,-1.40627,529.174,-227.361,301.426,1.40865,-2.78194,-0.0338918,0.0902177,-5.52037,0.396895,0.0953533,0.163096,-0.0494994,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2782,460.182,-72.5147,223.536,3.14086,2.36304,-1.40651,529.147,-227.36,301.453,1.4085,-2.78211,-0.0338623,-0.131848,-5.5511,0.189883,0.0889516,0.158,-0.0502831,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2783,460.182,-72.5147,223.536,3.14086,2.36304,-1.40651,529.147,-227.36,301.453,1.4085,-2.78211,-0.0338623,-0.131848,-5.5511,0.189883,0.0889516,0.158,-0.0502831,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2784,460.188,-72.5179,223.541,3.14085,2.36305,-1.40675,529.121,-227.358,301.479,1.40834,-2.78228,-0.0338329,-0.160884,-5.4332,0.379672,0.094978,0.166286,-0.0410933,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2785,460.2,-72.5249,223.552,3.14084,2.36309,-1.40726,529.067,-227.356,301.531,1.40802,-2.78262,-0.0337739,-0.146011,-5.56863,0.137233,0.0973288,0.186852,-0.0330095,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2786,460.203,-72.5283,223.556,3.14084,2.3631,-1.40751,529.041,-227.355,301.557,1.40786,-2.78279,-0.0337444,-0.0708478,-5.5154,0.0367951,0.0969684,0.176571,-0.0452118,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2787,460.203,-72.5283,223.556,3.14084,2.3631,-1.40751,529.041,-227.355,301.557,1.40786,-2.78279,-0.0337444,-0.0708478,-5.5154,0.0367951,0.0969684,0.176571,-0.0452118,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2788,460.216,-72.5337,223.563,3.14083,2.36314,-1.40801,528.988,-227.352,301.609,1.40754,-2.78313,-0.0336852,-0.164563,-5.79885,0.0833078,0.0953722,0.169565,-0.050422,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2789,460.237,-72.5485,223.571,3.1408,2.3632,-1.40827,528.961,-227.351,301.635,1.40738,-2.7833,-0.0336556,-0.356738,-5.82003,0.0206622,0.110496,0.175523,-0.0405384,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2790,460.247,-72.5555,223.581,3.14078,2.36323,-1.40876,528.908,-227.348,301.688,1.40706,-2.78364,-0.0335963,-0.829197,-6.21166,0.39774,0.111716,0.154401,-0.0315607,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2791,460.247,-72.5555,223.581,3.14078,2.36323,-1.40876,528.908,-227.348,301.688,1.40706,-2.78364,-0.0335963,-0.829197,-6.21166,0.39774,0.111716,0.154401,-0.0315607,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2792,460.254,-72.5615,223.588,3.14078,2.36326,-1.40927,528.854,-227.346,301.74,1.40675,-2.78397,-0.0335368,-0.923504,-5.97555,0.062008,0.11637,0.131468,-0.053749,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2793,460.254,-72.5615,223.588,3.14078,2.36326,-1.40927,528.854,-227.346,301.74,1.40675,-2.78397,-0.0335368,-0.923504,-5.97555,0.062008,0.11637,0.131468,-0.053749,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2794,460.259,-72.5657,223.593,3.14079,2.36328,-1.40976,528.801,-227.343,301.792,1.40643,-2.78431,-0.0334773,-0.71984,-5.77162,0.20625,0.102614,0.170516,-0.030383,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2795,460.26,-72.5667,223.596,3.1408,2.36328,-1.41001,528.775,-227.342,301.818,1.40627,-2.78448,-0.0334474,-0.702807,-5.8236,0.0984258,0.0976111,0.172279,-0.0272465,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2796,460.259,-72.5697,223.598,3.14079,2.36329,-1.41025,528.748,-227.34,301.844,1.40611,-2.78465,-0.0334176,-0.599378,-5.70332,-0.0455988,0.107086,0.152609,-0.042041,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2797,460.256,-72.57,223.603,3.14079,2.36329,-1.41048,528.721,-227.339,301.871,1.40595,-2.78482,-0.0333877,-0.658457,-5.89999,0.156325,0.109341,0.144592,-0.0560343,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2798,460.253,-72.5705,223.607,3.14079,2.36329,-1.41072,528.695,-227.337,301.897,1.40579,-2.78499,-0.0333579,-0.499996,-5.98752,0.400026,0.116423,0.14421,-0.0502258,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2799,460.253,-72.5705,223.607,3.14079,2.36329,-1.41072,528.695,-227.337,301.897,1.40579,-2.78499,-0.0333579,-0.499996,-5.98752,0.400026,0.116423,0.14421,-0.0502258,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2800,460.249,-72.5743,223.614,3.14077,2.36329,-1.41118,528.642,-227.335,301.949,1.40547,-2.78533,-0.033298,-0.482113,-6.02919,0.173894,0.120153,0.168636,-0.0224128,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2801,460.249,-72.5743,223.614,3.14077,2.36329,-1.41118,528.642,-227.335,301.949,1.40547,-2.78533,-0.033298,-0.482113,-6.02919,0.173894,0.120153,0.168636,-0.0224128,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2802,460.245,-72.5759,223.615,3.14076,2.36329,-1.41141,528.615,-227.333,301.975,1.40531,-2.7855,-0.033268,-0.503962,-5.83578,0.270827,0.114556,0.166524,-0.0375311,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2803,460.237,-72.5792,223.615,3.14077,2.36328,-1.41189,528.562,-227.33,302.027,1.405,-2.78584,-0.033208,-0.51547,-5.61944,-0.125073,0.0945556,0.149985,-0.0530069,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2804,460.235,-72.5796,223.618,3.14077,2.36327,-1.41212,528.535,-227.329,302.053,1.40484,-2.786,-0.0331779,-0.466796,-5.58909,-0.183748,0.0971751,0.157784,-0.0403911,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2805,460.232,-72.5788,223.62,3.14076,2.36327,-1.41235,528.508,-227.328,302.08,1.40468,-2.78617,-0.0331479,-0.501462,-5.68228,-0.00240178,0.10396,0.172917,-0.0320845,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2806,460.233,-72.5748,223.622,3.14077,2.36328,-1.41258,528.482,-227.326,302.106,1.40452,-2.78634,-0.0331178,-0.628654,-5.90219,-0.0410526,0.104582,0.178324,-0.0357097,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2807,460.229,-72.5729,223.621,3.14077,2.36327,-1.41282,528.455,-227.325,302.132,1.40436,-2.78651,-0.0330876,-0.646036,-6.03493,-0.193258,0.104579,0.16227,-0.0436147,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2808,460.228,-72.5749,223.622,3.14077,2.36327,-1.41306,528.429,-227.323,302.158,1.4042,-2.78668,-0.0330575,-0.61712,-6.07261,-0.204892,0.103762,0.147664,-0.0460297,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2809,460.225,-72.5738,223.619,3.14078,2.36325,-1.41354,528.375,-227.32,302.21,1.40388,-2.78702,-0.032997,-0.55589,-6.06127,-0.320797,0.0975057,0.169652,-0.0349724,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2810,460.223,-72.5738,223.618,3.14078,2.36325,-1.41378,528.349,-227.319,302.236,1.40373,-2.78719,-0.0329668,-0.5703,-5.91889,-0.333634,0.0954233,0.181739,-0.0311518,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2811,460.223,-72.5738,223.618,3.14078,2.36325,-1.41378,528.349,-227.319,302.236,1.40373,-2.78719,-0.0329668,-0.5703,-5.91889,-0.333634,0.0954233,0.181739,-0.0311518,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2812,460.217,-72.5725,223.616,3.14078,2.36323,-1.41426,528.295,-227.316,302.289,1.40341,-2.78753,-0.0329063,-0.695326,-5.87692,-0.23975,0.087545,0.160945,-0.0384573,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2813,460.217,-72.5725,223.616,3.14078,2.36323,-1.41426,528.295,-227.316,302.289,1.40341,-2.78753,-0.0329063,-0.695326,-5.87692,-0.23975,0.087545,0.160945,-0.0384573,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2814,460.216,-72.5723,223.616,3.14079,2.36323,-1.4145,528.269,-227.314,302.315,1.40325,-2.7877,-0.0328759,-0.780237,-5.83069,-0.253158,0.0929928,0.150677,-0.0466793,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2815,460.208,-72.569,223.617,3.14081,2.36321,-1.41497,528.216,-227.311,302.367,1.40293,-2.78803,-0.0328152,-0.821092,-5.96172,-0.119863,0.0985477,0.158122,-0.029366,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2816,460.204,-72.5666,223.616,3.14081,2.3632,-1.41521,528.189,-227.31,302.393,1.40277,-2.7882,-0.0327848,-0.897003,-5.91626,-0.0136257,0.100693,0.162912,-0.0288245,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2817,460.202,-72.5654,223.611,3.14083,2.36318,-1.41546,528.162,-227.308,302.419,1.40261,-2.78837,-0.0327544,-0.848133,-5.83984,-0.10018,0.101846,0.157763,-0.0381233,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2818,460.198,-72.5631,223.607,3.14083,2.36317,-1.41571,528.136,-227.306,302.445,1.40245,-2.78854,-0.032724,-0.769659,-5.93803,-0.247358,0.0936208,0.151183,-0.0467143,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2819,460.196,-72.5588,223.606,3.14085,2.36317,-1.41595,528.109,-227.305,302.471,1.4023,-2.78871,-0.0326935,-0.778341,-5.94303,-0.125413,0.0937507,0.156553,-0.0447056,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_11_15,2820,460.196,-72.5588,223.606,3.14085,2.36317,-1.41595,528.109,-227.305,302.471,1.4023,-2.78871,-0.0326935,-0.778341,-5.94303,-0.125413,0.0937507,0.156553,-0.0447056,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
