NodeName,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
Start,457.928,-71.2451,227.138,0.0169391,0.867724,1.27168,488.666,-211.818,346.367,-28.1636,-7.14273,8.51243,0.332147,-1.42295,0.05227,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.024,-71.2883,227.146,0.0168988,0.867592,1.27173,488.673,-211.823,346.359,-28.2575,-5.8954,7.44089,0.32805,-1.35133,0.00873052,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.075,-71.3119,227.142,0.0169193,0.867531,1.27171,488.676,-211.826,346.355,-27.8978,-5.01102,6.68878,0.30996,-1.33046,-0.0352852,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.126,-71.3319,227.134,0.016958,0.867476,1.27166,488.68,-211.828,346.351,-27.8625,-3.95967,6.30562,0.295545,-1.30042,-0.0202162,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.179,-71.3433,227.126,0.0170073,0.867415,1.27161,488.683,-211.831,346.347,-28.361,-2.94918,5.86494,0.282009,-1.26697,0.0133747,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.233,-71.3471,227.114,0.0170701,0.86735,1.27154,488.687,-211.834,346.343,-29.347,-1.65432,5.25989,0.281867,-1.25027,0.00501533,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.233,-71.3471,227.114,0.0170701,0.86735,1.27154,488.687,-211.834,346.343,-29.347,-1.65432,5.25989,0.281867,-1.25027,0.00501533,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.344,-71.3471,227.091,0.0172212,0.867208,1.27139,488.693,-211.839,346.335,-32.2726,0.230686,5.07132,0.212051,-1.32474,-0.0484206,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.344,-71.3471,227.091,0.0172212,0.867208,1.27139,488.693,-211.839,346.335,-32.2726,0.230686,5.07132,0.212051,-1.32474,-0.0484206,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.344,-71.3471,227.091,0.0172212,0.867208,1.27139,488.693,-211.839,346.335,-32.2726,0.230686,5.07132,0.212051,-1.32474,-0.0484206,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.555,-71.3637,227.031,0.0176773,0.866971,1.27094,488.705,-211.848,346.32,-37.9294,1.00407,5.12005,0.153397,-1.49464,-0.00630266,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.555,-71.3637,227.031,0.0176773,0.866971,1.27094,488.705,-211.848,346.32,-37.9294,1.00407,5.12005,0.153397,-1.49464,-0.00630266,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.591,-71.3697,227.011,0.0178155,0.86694,1.27081,488.708,-211.85,346.316,-37.359,0.35673,4.08246,0.198895,-1.49113,-0.0254501,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.591,-71.3697,227.011,0.0178155,0.86694,1.27081,488.708,-211.85,346.316,-37.359,0.35673,4.08246,0.198895,-1.49113,-0.0254501,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
